,prix_maj,prix_valeur,prix_nom
29259,2024-01-15 18:43:39+00:00,0.919,E85
29262,2024-01-15 00:01:00+00:00,0.899,E85
29264,2024-01-15 00:01:00+00:00,0.899,E85
29266,2024-01-08 14:08:39+00:00,0.99,E85
29268,2024-01-15 19:31:00+00:00,0.899,E85
29271,2024-01-15 19:31:00+00:00,0.949,GPLc
29272,2024-01-03 09:00:00+00:00,0.848,E85
29286,2024-01-12 09:17:50+00:00,0.989,GPLc
29288,2024-01-03 08:18:09+00:00,0.849,E85
29289,2024-01-15 14:00:00+00:00,0.92,E85
29295,2024-01-16 07:55:21+00:00,0.908,GPLc
29296,2024-01-08 18:52:28+00:00,0.919,E85
29306,2024-01-16 07:00:00+00:00,0.873,E85
29308,2024-01-10 08:11:58+00:00,0.899,E85
29318,2024-01-02 21:25:51+00:00,0.999,E85
29321,2024-01-12 09:27:53+00:00,0.848,E85
29325,2024-01-15 19:31:00+00:00,0.899,E85
29326,2024-01-02 07:56:36+00:00,0.848,E85
29335,2024-01-15 19:31:00+00:00,0.899,E85
29339,2024-01-14 00:01:00+00:00,0.919,E85
29341,2024-01-04 09:59:44+00:00,0.989,E85
29348,2024-01-15 19:31:00+00:00,0.899,E85
29350,2024-01-15 19:31:00+00:00,0.969,GPLc
29357,2024-01-10 09:40:00+00:00,0.985,E85
29358,2024-01-13 03:02:00+00:00,0.899,E85
29359,2023-12-07 09:54:52+00:00,0.945,E85
29374,2024-01-15 19:31:00+00:00,0.899,E85
29376,2023-12-23 19:00:00+00:00,1.035,GPLc
29380,2024-01-12 09:01:52+00:00,0.859,E85
29385,2024-01-15 00:01:00+00:00,0.919,GPLc
29391,2024-01-15 19:31:00+00:00,0.899,E85
29399,2024-01-04 10:04:33+00:00,0.989,GPLc
29404,2024-01-15 19:31:00+00:00,0.919,E85
29410,2023-11-07 09:03:02+00:00,0.959,E85
29412,2023-10-13 00:01:00+00:00,0.914,GPLc
29429,2024-01-16 00:01:00+00:00,0.899,E85
29442,2024-01-15 07:17:46+00:00,0.92,GPLc
29466,2024-01-15 19:31:00+00:00,0.999,E85
29484,2024-01-16 11:52:00+00:00,0.899,E85
29492,2024-01-16 08:27:19+00:00,0.869,E85
29502,2024-01-16 08:04:15+00:00,0.879,E85
29504,2024-01-16 00:01:00+00:00,1.079,GPLc
29513,2024-01-12 08:12:36+00:00,0.966,E85
29522,2024-01-15 19:31:00+00:00,0.969,GPLc
29529,2024-01-15 19:31:00+00:00,1.054,GPLc
29532,2024-01-15 19:31:00+00:00,1.034,GPLc
29535,2023-01-20 09:09:35+00:00,0.948,GPLc
29542,2024-01-15 09:04:46+00:00,0.93,E85
29547,2023-12-01 09:59:49+00:00,1.019,GPLc
29550,2024-01-15 14:00:00+00:00,1.083,GPLc
29553,2024-01-15 06:08:09+00:00,0.972,E85
29554,2024-01-15 19:31:00+00:00,0.899,E85
29568,2024-01-12 07:51:46+00:00,0.848,E85
29573,2023-12-30 19:01:13+00:00,0.849,E85
29591,2024-01-16 11:19:00+00:00,1.054,GPLc
29609,2024-01-05 09:12:39+00:00,0.919,E85
29611,2024-01-15 19:31:00+00:00,1.034,GPLc
29617,2024-01-15 19:31:00+00:00,0.919,E85
29621,2024-01-16 11:18:06+00:00,0.899,E85
29622,2024-01-16 08:15:00+00:00,0.848,E85
29625,2023-07-25 08:30:00+00:00,0.957,GPLc
29633,2023-12-22 12:34:06+00:00,1.049,E85
29659,2024-01-15 19:31:00+00:00,1.054,GPLc
29678,2024-01-15 19:31:00+00:00,0.899,E85
29686,2024-01-15 19:31:00+00:00,1.054,GPLc
29702,2024-01-13 03:02:00+00:00,0.945,E85
29708,2024-01-15 19:31:00+00:00,0.899,E85
29709,2024-01-13 03:02:00+00:00,0.848,E85
29710,2024-01-15 19:31:00+00:00,0.899,E85
29712,2024-01-15 19:31:00+00:00,0.899,E85
29732,2024-01-15 19:31:00+00:00,0.969,GPLc
29740,2024-01-15 19:31:00+00:00,0.999,E85
29765,2024-01-16 09:35:00+00:00,0.969,E85
29766,2023-12-22 14:19:30+00:00,1.109,E85
29768,2024-01-15 09:03:42+00:00,0.938,E85
29771,2023-12-07 07:25:59+00:00,0.965,GPLc
29772,2024-01-11 08:14:57+00:00,0.849,E85
29779,2024-01-15 19:31:00+00:00,0.899,E85
29790,2024-01-15 19:31:00+00:00,0.899,E85
29793,2024-01-12 09:35:38+00:00,0.848,E85
29804,2024-01-15 08:08:56+00:00,0.919,E85
29819,2024-01-15 19:31:00+00:00,0.919,E85
29821,2024-01-11 06:50:15+00:00,0.848,E85
29823,2024-01-06 08:55:43+00:00,0.955,E85
29825,2023-07-03 09:44:18+00:00,0.969,GPLc
29829,2023-12-06 13:16:17+00:00,0.985,GPLc
29833,2024-01-16 12:12:22+00:00,0.929,E85
29836,2023-12-12 15:38:29+00:00,0.995,E85
29838,2024-01-15 19:31:00+00:00,0.919,E85
29843,2023-12-11 11:50:12+00:00,1.087,E85
29844,2023-12-05 12:37:23+00:00,0.999,E85
29847,2024-01-16 11:56:33+00:00,0.999,E85
29849,2024-01-12 09:26:48+00:00,0.971,GPLc
29850,2024-01-08 11:26:24+00:00,1.149,E85
29886,2024-01-16 09:34:50+00:00,0.989,E85
29898,2024-01-15 19:31:00+00:00,1.024,GPLc
29917,2023-12-02 19:03:41+00:00,1.021,E85
29919,2024-01-15 19:31:00+00:00,0.919,E85
29922,2024-01-05 08:41:19+00:00,0.848,E85
29923,2024-01-16 08:27:00+00:00,0.873,E85
29928,2023-10-06 06:00:00+00:00,1.083,GPLc
29944,2024-01-16 10:36:38+00:00,0.848,E85
29963,2023-12-31 14:36:23+00:00,0.959,E85
29976,2024-01-03 16:04:06+00:00,0.848,E85
29992,2024-01-15 10:08:19+00:00,0.919,GPLc
29995,2023-10-08 09:32:18+00:00,1.119,GPLc
29999,2023-10-30 14:49:55+00:00,0.999,GPLc
30006,2024-01-04 10:07:49+00:00,0.848,E85
30008,2023-12-20 14:08:35+00:00,1.029,GPLc
30014,2024-01-08 07:52:52+00:00,0.849,E85
30023,2024-01-02 17:53:23+00:00,0.848,E85
30027,2023-12-11 08:38:43+00:00,0.959,GPLc
30045,2024-01-15 12:05:16+00:00,0.989,E85
30046,2024-01-16 08:41:56+00:00,0.977,E85
30048,2023-09-23 08:50:52+00:00,1.089,E85
30053,2024-01-15 09:00:00+00:00,0.988,GPLc
30061,2024-01-08 12:46:31+00:00,0.939,E85
30062,2023-12-07 13:35:00+00:00,1.169,GPLc
30065,2024-01-10 10:32:09+00:00,0.849,E85
30074,2024-01-04 08:45:43+00:00,0.891,GPLc
30078,2024-01-15 09:06:16+00:00,0.959,E85
30083,2024-01-16 09:37:00+00:00,0.888,E85
30089,2024-01-15 19:31:00+00:00,0.899,E85
30093,2023-12-21 07:16:08+00:00,0.899,E85
30095,2024-01-15 19:31:00+00:00,0.899,E85
30096,2024-01-04 15:14:17+00:00,0.999,E85
30103,2024-01-15 18:59:28+00:00,0.919,E85
30107,2024-01-06 08:30:00+00:00,0.848,E85
30110,2023-12-01 08:36:19+00:00,0.9,E85
30119,2023-09-15 07:16:08+00:00,0.88,GPLc
30131,2024-01-02 16:58:23+00:00,0.849,E85
30138,2023-11-10 09:40:18+00:00,0.978,E85
30144,2024-01-15 00:01:00+00:00,0.899,E85
30158,2023-11-01 08:30:36+00:00,0.99,GPLc
30159,2022-06-30 10:02:29+00:00,1.25,GPLc
30165,2023-08-02 13:40:00+00:00,1.029,E85
30170,2024-01-03 13:37:55+00:00,0.927,E85
30181,2024-01-08 11:38:55+00:00,0.98,GPLc
30188,2024-01-15 19:31:00+00:00,0.999,E85
30191,2024-01-15 19:31:00+00:00,0.899,E85
30214,2024-01-04 17:30:32+00:00,0.949,E85
30221,2023-12-27 08:00:00+00:00,0.99,GPLc
30229,2024-01-04 07:19:14+00:00,0.849,E85
30233,2024-01-13 07:23:08+00:00,0.92,GPLc
30240,2024-01-16 03:02:00+00:00,0.931,E85
30255,2024-01-13 03:02:00+00:00,0.899,E85
30256,2023-10-24 05:39:01+00:00,0.999,E85
30258,2024-01-16 06:54:34+00:00,0.909,GPLc
30262,2024-01-02 07:39:13+00:00,0.909,GPLc
30264,2024-01-16 10:57:00+00:00,0.906,E85
30267,2023-12-30 05:14:19+00:00,0.899,E85
30277,2024-01-13 08:46:35+00:00,0.959,GPLc
30290,2024-01-15 00:01:00+00:00,0.899,E85
30294,2024-01-16 06:03:28+00:00,0.959,GPLc
30296,2024-01-16 09:31:41+00:00,0.899,E85
30299,2023-12-29 06:43:18+00:00,0.939,GPLc
30307,2024-01-05 07:32:52+00:00,0.919,E85
30311,2024-01-10 10:44:57+00:00,0.979,E85
30313,2024-01-15 08:16:38+00:00,1.047,GPLc
30314,2024-01-11 08:43:19+00:00,1.029,GPLc
30315,2024-01-05 08:07:55+00:00,0.848,E85
30316,2024-01-15 19:31:00+00:00,0.899,E85
30330,2023-03-21 12:45:00+00:00,1.089,GPLc
30339,2024-01-08 12:11:08+00:00,0.889,E85
30361,2024-01-16 11:56:03+00:00,0.919,E85
30365,2024-01-15 15:16:22+00:00,0.959,E85
30373,2024-01-10 09:25:59+00:00,0.848,E85
30383,2024-01-15 19:31:00+00:00,0.899,E85
30384,2024-01-02 10:02:12+00:00,0.915,E85
30389,2024-01-15 08:40:30+00:00,0.848,E85
30394,2024-01-15 19:31:00+00:00,1.054,GPLc
30397,2024-01-15 10:13:24+00:00,0.848,E85
30402,2024-01-05 09:30:24+00:00,0.919,E85
30403,2024-01-06 00:01:00+00:00,0.919,E85
30420,2024-01-15 09:29:45+00:00,0.848,E85
30422,2024-01-16 08:30:00+00:00,1.149,GPLc
30423,2024-01-15 19:31:00+00:00,1.054,GPLc
30429,2023-09-07 08:07:36+00:00,0.939,GPLc
30433,2024-01-11 10:36:08+00:00,0.849,E85
30439,2024-01-16 10:08:03+00:00,0.969,E85
30445,2024-01-11 06:00:00+00:00,1.109,E85
30455,2024-01-02 08:22:49+00:00,0.939,E85
30458,2023-12-22 14:33:12+00:00,1.199,GPLc
30459,2024-01-16 08:27:00+00:00,0.89,E85
30478,2024-01-12 06:36:33+00:00,0.939,E85
30497,2024-01-10 19:09:38+00:00,0.899,E85
30502,2024-01-15 19:31:00+00:00,1.024,GPLc
30504,2024-01-15 09:50:29+00:00,0.858,E85
30510,2024-01-15 19:31:00+00:00,0.919,GPLc
30515,2024-01-15 19:31:00+00:00,1.054,GPLc
30529,2024-01-15 19:31:00+00:00,0.899,E85
30532,2024-01-02 09:37:07+00:00,0.848,E85
30534,2024-01-15 20:30:00+00:00,0.899,E85
30544,2024-01-15 19:31:00+00:00,1.034,GPLc
30554,2024-01-16 11:57:18+00:00,0.99,E85
30559,2024-01-15 16:51:55+00:00,0.986,E85
30566,2024-01-16 06:54:45+00:00,0.99,GPLc
30572,2024-01-06 18:15:51+00:00,0.97,E85
30579,2023-03-21 12:45:00+00:00,1.089,GPLc
30588,2024-01-05 20:54:11+00:00,0.848,E85
30593,2024-01-15 19:31:00+00:00,0.999,E85
30595,2023-10-18 13:30:00+00:00,1.049,GPLc
30598,2024-01-11 08:16:01+00:00,0.999,E85
30611,2024-01-08 09:54:52+00:00,0.849,E85
30613,2024-01-09 09:14:48+00:00,0.879,E85
30615,2023-03-21 12:45:00+00:00,1.089,GPLc
30616,2024-01-15 09:00:00+00:00,0.999,E85
30618,2024-01-16 07:51:00+00:00,0.919,GPLc
30619,2024-01-12 10:27:44+00:00,0.848,E85
30624,2023-09-20 08:10:09+00:00,1.049,E85
30634,2024-01-16 00:26:00+00:00,0.98,E85
30648,2024-01-04 09:32:36+00:00,0.849,E85
30653,2024-01-04 09:25:19+00:00,0.949,E85
30680,2024-01-02 00:00:00+00:00,0.849,E85
30681,2024-01-10 07:05:52+00:00,0.999,E85
30682,2024-01-15 08:30:23+00:00,0.949,E85
30685,2024-01-16 12:18:00+00:00,0.898,E85
30691,2024-01-15 19:31:00+00:00,0.979,GPLc
30693,2024-01-12 11:22:34+00:00,0.848,E85
30696,2024-01-15 19:31:00+00:00,0.919,E85
30697,2023-12-23 08:28:35+00:00,0.89,E85
30726,2024-01-15 00:01:00+00:00,0.909,GPLc
30732,2024-01-16 08:16:33+00:00,0.879,E85
30746,2024-01-12 18:55:18+00:00,0.981,E85
30759,2024-01-15 19:31:00+00:00,0.899,E85
30761,2024-01-02 08:27:44+00:00,0.969,GPLc
30764,2024-01-04 09:10:38+00:00,0.849,E85
30774,2024-01-08 09:09:52+00:00,0.848,E85
30778,2024-01-16 09:29:54+00:00,0.848,E85
30787,2024-01-15 07:56:03+00:00,0.971,E85
30797,2024-01-12 09:20:14+00:00,0.849,E85
30799,2024-01-08 07:55:41+00:00,0.988,E85
30800,2024-01-16 12:18:07+00:00,0.869,E85
30819,2024-01-15 19:31:00+00:00,0.919,E85
30820,2024-01-16 07:45:52+00:00,0.999,GPLc
30828,2024-01-05 09:13:29+00:00,0.848,E85
30831,2024-01-11 10:03:03+00:00,0.848,E85
30832,2024-01-15 19:31:00+00:00,0.899,E85
30836,2024-01-04 08:46:28+00:00,0.849,E85
30837,2024-01-04 18:57:59+00:00,0.919,E85
30840,2024-01-13 06:51:40+00:00,0.89,E85
30844,2024-01-16 06:37:45+00:00,0.92,GPLc
30847,2023-08-04 08:42:06+00:00,1.108,GPLc
30851,2024-01-15 10:42:12+00:00,1.059,GPLc
30858,2024-01-16 09:17:17+00:00,0.899,E85
30871,2024-01-02 08:51:12+00:00,0.939,E85
30892,2023-11-27 09:47:00+00:00,0.997,GPLc
30897,2024-01-15 14:00:00+00:00,0.99,E85
30898,2024-01-15 09:57:42+00:00,0.96,E85
30899,2024-01-15 19:31:00+00:00,0.899,E85
30909,2024-01-09 09:22:14+00:00,0.929,E85
30915,2024-01-13 08:16:45+00:00,0.929,E85
30916,2024-01-16 09:13:30+00:00,0.885,GPLc
30931,2023-12-30 19:35:00+00:00,0.979,GPLc
30933,2023-12-30 05:28:17+00:00,0.999,GPLc
30943,2024-01-15 19:31:00+00:00,0.899,E85
30957,2024-01-15 16:55:44+00:00,0.909,E85
30963,2024-01-11 06:00:00+00:00,1.109,E85
30966,2024-01-03 19:00:00+00:00,0.849,E85
30974,2023-11-10 08:52:21+00:00,0.96,GPLc
30984,2024-01-15 19:31:00+00:00,1.054,GPLc
30987,2024-01-08 09:57:10+00:00,0.848,E85
30998,2024-01-15 19:31:00+00:00,0.919,E85
31016,2024-01-16 11:11:00+00:00,1.06,GPLc
31043,2024-01-15 19:31:00+00:00,0.919,E85
31048,2024-01-12 16:34:46+00:00,0.89,E85
31050,2024-01-15 19:31:00+00:00,0.929,GPLc
31079,2024-01-15 19:31:00+00:00,0.899,E85
31098,2024-01-10 08:10:32+00:00,0.899,E85
31103,2024-01-10 09:17:04+00:00,0.999,E85
31112,2024-01-15 19:31:00+00:00,0.999,E85
31115,2023-11-25 19:37:36+00:00,0.998,E85
31121,2024-01-15 19:31:00+00:00,1.054,GPLc
31122,2024-01-10 10:47:24+00:00,1.06,E85
31130,2024-01-15 19:31:00+00:00,0.949,GPLc
31132,2024-01-15 19:31:00+00:00,0.899,E85
31135,2024-01-15 19:31:00+00:00,0.899,E85
31143,2024-01-04 13:30:00+00:00,0.969,E85
31155,2024-01-15 08:40:07+00:00,0.899,GPLc
31164,2023-07-17 20:27:02+00:00,0.998,E85
31184,2024-01-02 08:00:00+00:00,0.849,E85
31191,2024-01-15 18:39:11+00:00,0.97,GPLc
31193,2024-01-03 10:29:52+00:00,0.848,E85
31198,2024-01-15 00:01:00+00:00,0.965,GPLc
31200,2024-01-15 19:31:00+00:00,0.899,E85
31210,2024-01-10 09:00:00+00:00,0.848,E85
31214,2024-01-15 19:31:00+00:00,0.939,GPLc
31220,2023-11-22 08:41:26+00:00,1.019,E85
31222,2024-01-16 10:34:00+00:00,0.879,E85
31231,2023-12-20 10:12:34+00:00,0.924,E85
31236,2024-01-15 19:31:00+00:00,0.899,E85
31238,2024-01-15 19:31:00+00:00,0.964,GPLc
31251,2024-01-15 08:32:35+00:00,1.154,GPLc
31256,2024-01-11 08:27:56+00:00,0.899,E85
31257,2023-12-26 09:00:09+00:00,0.919,GPLc
31260,2024-01-02 09:38:44+00:00,0.939,E85
31287,2024-01-13 08:07:42+00:00,0.929,E85
31294,2024-01-05 09:29:24+00:00,0.919,E85
31301,2024-01-16 06:05:00+00:00,0.849,E85
31314,2023-12-27 11:05:42+00:00,0.969,E85
31319,2024-01-16 11:15:29+00:00,0.942,E85
31324,2024-01-04 11:08:13+00:00,0.979,E85
31341,2024-01-16 08:22:39+00:00,0.848,E85
31348,2024-01-10 14:45:30+00:00,0.868,E85
31351,2023-09-12 17:10:38+00:00,1.01,GPLc
31356,2024-01-09 09:03:30+00:00,0.848,E85
31360,2024-01-16 01:36:27+00:00,0.919,E85
31365,2023-12-23 19:00:00+00:00,0.925,GPLc
31374,2023-12-04 08:32:14+00:00,1.079,GPLc
31386,2023-12-15 10:56:36+00:00,0.995,GPLc
31387,2024-01-04 18:05:08+00:00,0.999,E85
31389,2023-10-10 09:48:26+00:00,1.009,GPLc
31390,2023-12-22 12:13:02+00:00,0.985,E85
31394,2024-01-11 09:00:54+00:00,0.848,E85
31421,2023-11-21 12:05:57+00:00,1.058,E85
31433,2024-01-04 07:34:56+00:00,0.879,E85
31450,2024-01-15 19:31:00+00:00,0.919,E85
31454,2024-01-16 08:12:07+00:00,0.919,E85
31494,2023-09-26 11:40:00+00:00,1.079,GPLc
31497,2024-01-15 10:17:19+00:00,0.939,E85
31508,2024-01-15 19:31:00+00:00,0.999,E85
31515,2024-01-08 09:31:44+00:00,0.848,E85
31517,2024-01-15 19:31:00+00:00,0.899,E85
31518,2023-12-16 09:54:56+00:00,0.979,E85
31519,2024-01-05 09:32:45+00:00,0.919,E85
31525,2024-01-15 00:01:00+00:00,0.919,E85
31528,2024-01-15 19:31:00+00:00,0.994,GPLc
31530,2024-01-05 08:59:02+00:00,1.029,E85
31543,2024-01-15 15:16:26+00:00,0.959,E85
31547,2023-12-29 10:45:11+00:00,0.989,GPLc
31552,2024-01-12 08:05:41+00:00,0.848,E85
31563,2023-12-18 10:51:22+00:00,0.999,E85
31568,2023-08-08 15:32:27+00:00,1.099,E85
31570,2024-01-10 15:37:06+00:00,1.999,E85
31582,2024-01-13 09:07:00+00:00,0.938,E85
31583,2024-01-15 19:31:00+00:00,0.904,GPLc
31584,2024-01-12 10:36:50+00:00,0.949,E85
31587,2024-01-12 14:43:15+00:00,1.068,E85
31588,2024-01-11 07:53:09+00:00,0.899,E85
31592,2024-01-10 10:05:17+00:00,0.959,E85
31600,2024-01-04 11:42:25+00:00,0.999,E85
31607,2024-01-12 11:32:49+00:00,0.899,E85
31610,2024-01-15 05:13:51+00:00,0.848,E85
31611,2024-01-11 08:19:09+00:00,0.848,E85
31614,2024-01-05 18:29:50+00:00,1.009,GPLc
31623,2024-01-15 19:31:00+00:00,0.899,E85
31627,2024-01-11 00:10:00+00:00,0.909,E85
31629,2024-01-05 09:42:48+00:00,0.879,E85
31633,2024-01-08 10:29:39+00:00,0.849,E85
31649,2023-10-16 15:17:19+00:00,1.12,E85
31651,2024-01-15 19:31:00+00:00,1.054,GPLc
31666,2024-01-15 19:31:00+00:00,0.899,E85
31672,2024-01-16 10:31:00+00:00,0.999,GPLc
31676,2023-12-20 10:00:59+00:00,1.018,GPLc
31681,2024-01-02 10:03:15+00:00,0.848,E85
31684,2024-01-12 09:39:50+00:00,0.932,GPLc
31689,2024-01-15 09:05:31+00:00,0.93,GPLc
31693,2024-01-12 16:52:01+00:00,0.99,E85
31694,2024-01-15 19:31:00+00:00,0.919,E85
31696,2024-01-08 10:59:25+00:00,0.903,GPLc
31703,2024-01-13 00:01:00+00:00,0.898,E85
31724,2024-01-05 10:47:23+00:00,0.848,E85
31726,2024-01-15 19:31:00+00:00,0.929,GPLc
31733,2024-01-15 19:31:00+00:00,0.979,GPLc
31737,2023-12-29 15:02:17+00:00,0.989,GPLc
31746,2024-01-02 08:52:50+00:00,0.925,GPLc
31752,2024-01-05 08:19:29+00:00,1.024,E85
31754,2024-01-15 19:31:00+00:00,0.919,E85
31767,2024-01-12 11:53:44+00:00,0.85,E85
31772,2024-01-16 11:07:00+00:00,0.966,GPLc
31781,2024-01-02 08:25:12+00:00,0.848,E85
31794,2024-01-16 09:37:00+00:00,0.849,E85
31809,2023-07-05 08:25:46+00:00,0.999,GPLc
31815,2024-01-05 10:19:19+00:00,0.848,E85
31825,2023-08-03 13:35:00+00:00,1.149,GPLc
31830,2024-01-16 08:25:20+00:00,0.974,GPLc
31831,2024-01-15 23:50:00+00:00,0.981,E85
31834,2024-01-15 10:01:21+00:00,0.927,E85
31836,2023-08-03 13:35:00+00:00,1.169,GPLc
31848,2024-01-16 10:28:54+00:00,1.049,GPLc
31858,2023-12-02 20:00:00+00:00,1.019,E85
31859,2024-01-15 00:01:00+00:00,0.899,E85
31864,2024-01-12 06:31:11+00:00,1.043,E85
31875,2024-01-16 09:30:00+00:00,1.408,GPLc
31886,2023-10-23 12:03:25+00:00,0.999,GPLc
31894,2024-01-15 00:01:00+00:00,0.969,GPLc
31898,2023-12-10 23:59:00+00:00,0.944,E85
31900,2024-01-16 10:11:54+00:00,0.929,E85
31905,2023-11-03 20:45:00+00:00,0.999,GPLc
31913,2023-12-30 11:13:55+00:00,0.999,E85
31916,2024-01-11 09:30:54+00:00,0.897,E85
31918,2024-01-11 07:39:45+00:00,0.848,E85
31924,2024-01-12 08:32:20+00:00,0.919,E85
31929,2024-01-15 19:31:00+00:00,0.945,GPLc
31931,2024-01-15 19:11:23+00:00,0.919,E85
31938,2024-01-15 00:01:00+00:00,0.919,E85
31939,2024-01-15 19:31:00+00:00,0.899,E85
31954,2024-01-15 19:31:00+00:00,0.999,E85
31956,2024-01-16 09:40:00+00:00,1.094,GPLc
31958,2024-01-15 00:01:00+00:00,0.899,E85
31961,2024-01-15 08:57:52+00:00,0.899,E85
31965,2024-01-15 00:01:00+00:00,0.919,GPLc
31970,2024-01-15 00:01:00+00:00,0.899,E85
31977,2024-01-15 19:31:00+00:00,0.899,E85
31987,2024-01-12 19:15:22+00:00,0.919,E85
32007,2024-01-02 21:00:00+00:00,0.999,E85
32017,2024-01-05 10:04:00+00:00,0.876,E85
32031,2024-01-15 19:31:00+00:00,0.919,E85
32034,2024-01-09 06:42:26+00:00,0.979,GPLc
32037,2024-01-12 14:02:21+00:00,0.899,E85
32038,2024-01-12 11:10:49+00:00,0.848,E85
32040,2023-12-04 07:24:10+00:00,0.999,E85
32044,2024-01-15 20:00:00+00:00,0.899,E85
32046,2023-03-01 08:12:22+00:00,1.966,GPLc
32051,2024-01-16 06:00:00+00:00,0.989,GPLc
32071,2024-01-15 19:31:00+00:00,0.919,E85
32074,2024-01-15 19:31:00+00:00,0.899,E85
32081,2024-01-16 06:04:00+00:00,0.943,E85
32083,2024-01-09 09:15:03+00:00,0.848,E85
32087,2024-01-15 19:31:00+00:00,0.899,E85
32089,2024-01-15 19:31:00+00:00,1.054,GPLc
32109,2024-01-13 08:30:00+00:00,0.949,E85
32124,2024-01-15 19:31:00+00:00,0.899,E85
32129,2024-01-16 03:02:00+00:00,0.899,E85
32134,2024-01-16 08:07:18+00:00,0.908,GPLc
32140,2024-01-15 22:36:00+00:00,0.939,GPLc
32149,2024-01-15 00:01:00+00:00,0.919,E85
32152,2024-01-04 13:30:00+00:00,0.959,E85
32154,2024-01-15 19:31:00+00:00,0.969,GPLc
32156,2024-01-16 13:37:00+00:00,0.879,E85
32164,2024-01-04 06:00:00+00:00,1.104,GPLc
32166,2024-01-15 19:31:00+00:00,0.899,E85
32168,2024-01-15 12:06:00+00:00,1.054,GPLc
32188,2023-11-09 07:49:49+00:00,0.959,E85
32189,2024-01-16 12:02:01+00:00,0.849,E85
32191,2024-01-16 11:07:00+00:00,1.104,GPLc
32194,2024-01-09 08:52:46+00:00,1.0,E85
32199,2024-01-16 11:11:08+00:00,0.848,E85
32207,2024-01-16 04:30:00+00:00,1.099,E85
32214,2023-12-19 08:22:15+00:00,1.039,E85
32234,2024-01-15 00:01:00+00:00,0.924,GPLc
32237,2024-01-11 08:27:34+00:00,0.899,E85
32247,2024-01-15 19:31:00+00:00,0.939,GPLc
32256,2024-01-16 07:06:59+00:00,0.941,E85
32260,2024-01-15 00:01:00+00:00,0.899,E85
32263,2023-11-15 09:00:00+00:00,1.049,GPLc
32266,2024-01-15 19:31:00+00:00,0.984,GPLc
32272,2023-07-31 12:49:27+00:00,0.998,E85
32279,2024-01-02 08:05:45+00:00,0.92,GPLc
32280,2024-01-16 10:31:00+00:00,0.959,E85
32284,2024-01-15 19:31:00+00:00,0.999,E85
32286,2024-01-16 00:00:00+00:00,0.969,GPLc
32299,2024-01-15 19:31:00+00:00,0.899,E85
32300,2024-01-05 10:31:59+00:00,0.849,E85
32311,2023-09-12 08:21:53+00:00,1.981,E85
32312,2024-01-15 00:01:00+00:00,0.919,E85
32328,2023-10-18 08:56:21+00:00,0.969,GPLc
32340,2024-01-16 08:23:29+00:00,0.899,E85
32348,2023-10-30 11:02:37+00:00,1.12,E85
32354,2024-01-15 19:31:00+00:00,0.899,E85
32376,2024-01-15 14:00:00+00:00,1.149,GPLc
32381,2024-01-13 09:13:24+00:00,0.899,E85
32396,2024-01-09 00:00:00+00:00,0.899,E85
32399,2023-12-11 10:32:48+00:00,0.999,E85
32409,2024-01-11 13:12:03+00:00,0.848,E85
32426,2024-01-10 23:45:00+00:00,0.899,E85
32427,2024-01-15 10:31:31+00:00,0.944,E85
32429,2024-01-16 08:45:17+00:00,0.849,E85
32441,2023-04-07 11:02:59+00:00,0.949,GPLc
32443,2024-01-05 12:04:47+00:00,0.949,E85
32454,2024-01-15 23:01:47+00:00,0.92,GPLc
32456,2024-01-15 15:10:58+00:00,0.899,E85
32460,2024-01-13 20:09:47+00:00,0.949,E85
32467,2023-10-20 09:01:27+00:00,0.929,GPLc
32477,2024-01-04 09:11:42+00:00,0.849,E85
32479,2024-01-15 08:34:56+00:00,0.944,E85
32484,2024-01-12 19:02:20+00:00,0.899,E85
32486,2024-01-16 11:11:38+00:00,1.039,GPLc
32487,2024-01-15 18:00:00+00:00,0.869,E85
32488,2024-01-15 21:06:48+00:00,0.919,E85
32492,2023-10-11 08:39:26+00:00,0.999,GPLc
32500,2024-01-13 07:31:57+00:00,0.869,E85
32503,2024-01-03 11:27:50+00:00,0.899,E85
32509,2023-11-30 10:16:56+00:00,0.999,E85
32520,2023-11-04 09:19:19+00:00,0.93,GPLc
32524,2024-01-16 08:43:11+00:00,0.919,E85
32526,2024-01-11 08:19:07+00:00,0.848,E85
32532,2023-12-30 11:11:05+00:00,0.975,GPLc
32535,2024-01-02 09:05:00+00:00,0.848,E85
32542,2024-01-08 15:50:00+00:00,0.989,E85
32548,2024-01-15 08:51:22+00:00,0.876,E85
32566,2024-01-16 07:44:07+00:00,0.909,E85
32581,2023-10-03 06:52:21+00:00,0.949,GPLc
32584,2023-11-03 09:18:49+00:00,1.089,E85
32587,2024-01-16 08:00:00+00:00,0.895,E85
32600,2024-01-16 03:02:00+00:00,0.899,E85
32604,2023-11-24 08:48:32+00:00,0.97,GPLc
32621,2024-01-15 22:00:00+00:00,1.149,GPLc
32624,2024-01-15 19:31:00+00:00,0.899,E85
32629,2024-01-15 09:00:00+00:00,1.054,GPLc
32637,2024-01-15 08:40:49+00:00,0.919,E85
32640,2024-01-15 19:31:00+00:00,1.054,GPLc
32644,2024-01-03 10:24:22+00:00,0.989,E85
32650,2024-01-09 08:45:46+00:00,1.234,E85
32664,2024-01-15 19:31:00+00:00,0.999,E85
32680,2024-01-10 12:47:25+00:00,0.955,E85
